income,credit_score,employment_years,loan_amount,loan_term,age,existing_debts,num_dependents,education,own_property,debt_to_income,loan_to_income,approved,avg_response_time,num_edits,inconsistency_score,session_duration,num_page_switches,behavior_score,fraud_score,is_fraud
65429.98,554,5.81,35947.3,120,47,63553.85,0,2,0,11.7878,0.5494,0,10.447,1,0.2817,21.22,1,0.1006,28.32,0
30757.11,562,0.28,28320.44,120,46,37184.38,2,2,1,14.7286,0.9208,0,24.954,1,0.2392,43.17,1,0.1021,25.66,0
84740.23,643,10.65,76820.7,24,33,0.0,0,0,0,0.2176,0.9065,0,12.789,4,0.2388,36.08,0,0.1264,17.69,0
26751.24,455,12.51,96525.72,120,41,1608.31,0,1,1,1.5874,3.6083,0,11.606,1,0.3059,25.18,0,0.1001,9.07,0
25189.39,747,7.28,24216.88,84,29,12640.62,0,2,0,6.2526,0.9614,0,49.661,2,0.1687,22.63,0,0.1115,31.32,0
24332.27,471,1.93,52736.82,24,21,6475.15,0,3,1,3.7135,2.1674,0,3.982,4,0.1179,64.79,0,0.0888,30.9,0
83838.49,628,4.6,127930.94,84,49,5703.56,0,2,0,1.1826,1.5259,0,9.695,3,0.2411,96.94,0,0.1103,10.71,0
47497.02,610,5.05,15453.44,120,29,8063.69,1,3,1,2.1154,0.3254,0,23.913,8,0.2759,25.82,1,0.2084,27.4,0
51816.92,714,3.06,62144.08,36,56,41745.83,2,1,1,9.9555,1.1993,0,2.727,1,0.3237,77.18,0,0.0972,19.04,0
48607.24,671,1.93,10599.18,48,46,0.0,0,0,1,0.0523,0.2181,1,25.545,3,0.4207,33.3,1,0.176,0.0,0
26393.05,746,10.29,33498.5,36,27,18925.91,0,2,1,8.9096,1.2692,0,13.6,1,0.3332,16.85,1,0.1161,38.01,0
33897.55,607,6.78,29999.83,12,43,11662.3,2,1,1,4.3409,0.885,0,2.069,1,0.1596,43.77,1,0.0631,27.81,0
34848.51,598,11.63,10833.96,120,42,11355.24,0,1,0,3.9848,0.3109,0,6.331,4,0.0279,84.65,2,0.0832,39.29,0
22631.56,677,2.47,66702.6,60,55,14313.46,1,2,1,8.2968,2.9473,0,80.24,0,0.2633,40.68,2,0.1477,42.25,0
37148.71,732,9.95,36169.19,24,31,0.0,1,1,1,0.2337,0.9736,1,16.548,2,0.1861,19.59,1,0.0958,11.93,0
27045.65,714,0.53,17984.88,48,34,2565.59,1,1,0,1.2979,0.665,0,17.852,0,0.2059,31.07,0,0.0664,5.86,0
67354.27,668,2.27,40683.49,84,41,0.0,1,0,0,0.145,0.604,0,3.17,3,0.1615,21.11,1,0.0925,12.98,0
70511.71,660,5.23,59129.93,120,37,2226.39,2,2,1,0.5802,0.8386,0,2.644,1,0.1342,151.46,0,0.0497,0.0,0
24064.63,636,3.68,10407.62,84,21,10394.64,0,3,1,5.2872,0.4325,0,7.355,1,0.0592,59.56,2,0.0499,9.41,0
41641.5,676,7.54,5000.0,36,48,0.0,1,2,0,0.0288,0.1201,1,11.889,3,0.1566,43.79,0,0.0911,0.0,0
136057.51,823,3.51,31974.92,120,54,10906.29,1,2,1,1.0183,0.235,1,6.0,2,0.2258,145.64,2,0.1045,2.57,0
28583.37,618,5.36,19942.59,84,38,13561.3,1,1,0,5.8608,0.6977,0,10.958,1,0.1845,126.5,0,0.0693,33.71,0
61985.19,607,4.12,78434.31,48,23,13565.25,1,2,0,2.9298,1.2654,0,4.645,3,0.1861,47.05,0,0.0924,0.0,0
51950.0,600,0.94,25828.34,84,35,0.0,4,2,0,0.1193,0.4972,0,31.245,5,0.0502,125.32,1,0.1161,8.28,0
89418.97,675,10.77,40180.39,120,26,25802.19,0,0,1,3.5705,0.4493,0,6.596,0,0.0273,57.31,0,0.0123,39.66,0
57670.83,449,3.3,29099.14,12,34,0.0,1,2,1,0.1211,0.5046,0,2.822,3,0.3184,28.89,1,0.1315,18.31,0
38668.77,627,11.43,12029.65,60,39,24830.51,0,2,0,7.7803,0.3111,0,14.836,1,0.2662,32.02,2,0.1079,23.57,0
50854.32,719,3.28,33517.95,60,44,7703.42,4,3,0,1.9759,0.6591,0,99.245,0,0.1913,55.39,1,0.138,15.31,0
51264.48,592,2.15,13876.81,120,52,4265.23,2,1,0,1.0634,0.2707,0,7.438,2,0.0306,19.16,2,0.0568,2.48,0
46609.87,656,14.21,13442.39,48,43,3253.32,0,1,0,0.9068,0.2884,0,18.447,4,0.209,94.16,0,0.1236,12.57,0
23729.84,829,0.33,16099.99,36,25,0.0,0,2,0,0.1628,0.6785,1,16.664,2,0.0968,53.15,2,0.0811,1.17,0
97119.62,669,10.45,15207.41,24,44,5045.99,1,2,1,0.6611,0.1566,1,29.523,4,0.2089,36.1,0,0.1328,5.13,0
88127.37,438,2.07,28658.36,36,33,0.0,1,1,1,0.078,0.3252,0,25.302,1,0.3175,29.93,0,0.1145,29.79,0
27603.45,513,0.33,25468.69,36,35,8092.89,1,2,1,3.7396,0.9227,0,51.974,1,0.1626,95.58,0,0.098,30.85,0
41547.84,617,1.36,39525.13,84,36,0.0,1,3,1,0.2283,0.9513,0,2.158,3,0.1314,22.59,1,0.0842,0.0,0
43312.77,567,2.04,11810.92,120,38,0.0,1,1,0,0.0654,0.2727,0,5.669,3,0.1088,10.0,1,0.0814,3.07,0
25949.68,649,2.57,27900.49,48,48,22068.6,0,2,0,10.4633,1.0752,0,5.78,0,0.5452,49.59,0,0.1411,32.18,0
17557.95,613,4.47,24031.8,60,42,21672.73,0,1,0,15.1407,1.3687,0,6.766,1,0.3887,30.96,1,0.1243,41.06,0
33900.13,744,1.55,37455.6,84,23,29467.93,0,2,1,10.6963,1.1049,0,4.208,2,0.3102,17.62,0,0.1091,23.94,0
40294.84,541,1.67,38641.57,60,21,6494.44,1,2,0,2.1642,0.959,0,54.165,4,0.1145,30.35,1,0.1373,6.22,0
22188.33,621,12.17,36373.02,84,44,4353.47,0,1,0,2.7479,1.6393,0,17.647,1,0.2825,48.69,0,0.0993,17.49,0
54032.33,659,0.54,17263.05,12,42,0.0,0,1,0,0.0767,0.3195,1,9.734,1,0.4934,32.68,0,0.1455,18.98,0
92927.13,670,0.06,33391.24,48,50,0.0,1,3,1,0.0862,0.3593,1,12.033,0,0.1767,10.0,1,0.0617,12.94,0
77898.65,653,2.67,23539.1,60,35,2655.85,1,2,0,0.4816,0.3022,0,2.835,0,0.1871,49.18,1,0.0566,0.0,0
45721.45,422,7.33,77205.82,48,40,6514.13,1,3,1,2.115,1.6886,0,3.888,3,0.2081,27.59,1,0.1048,16.86,0
17814.6,647,6.65,35302.41,84,42,14535.63,3,2,1,10.2669,1.9817,0,7.419,2,0.344,56.94,1,0.1277,32.29,0
72666.54,626,1.15,34599.57,36,21,0.0,3,2,0,0.1143,0.4761,0,4.351,1,0.1988,20.72,0,0.0673,9.36,0
53130.99,717,14.01,14291.47,120,21,7480.91,0,1,1,1.7542,0.269,0,6.645,0,0.1307,189.03,1,0.0457,0.0,0
61907.28,705,1.8,22387.06,12,45,20312.58,0,3,0,4.0241,0.3616,0,10.22,3,0.3626,37.75,0,0.1412,29.24,0
142181.05,661,1.65,38879.27,84,41,8148.49,2,2,1,0.7534,0.2734,0,18.871,3,0.2801,18.64,2,0.1428,16.2,0
31143.27,668,21.96,31220.36,84,51,1069.72,1,1,0,0.6528,1.0025,0,19.778,2,0.0423,30.4,0,0.0551,6.99,0
12000.0,761,0.35,31002.13,12,57,2550.45,0,1,0,3.1705,2.5835,0,5.586,0,0.1621,32.23,0,0.0452,43.32,0
27463.14,743,3.25,10510.11,24,33,11457.05,3,2,1,5.098,0.3827,0,1.012,2,0.2047,18.8,0,0.08,30.29,0
64043.95,664,6.37,19357.82,120,33,0.0,2,2,1,0.0725,0.3023,0,8.283,0,0.1608,121.95,0,0.0471,13.93,0
49752.16,833,5.95,27482.4,60,22,2604.97,0,2,0,0.7609,0.5524,1,30.543,3,0.1942,36.91,1,0.1235,12.65,0
25119.51,583,0.64,71760.79,84,42,2217.25,0,0,0,1.7448,2.8568,0,20.141,3,0.1318,24.71,0,0.0917,0.0,0
22452.46,533,0.53,9612.31,84,21,6777.3,4,2,1,3.725,0.4281,0,18.992,2,0.0917,43.0,0,0.0667,31.88,0
40334.6,639,1.91,16669.65,12,26,9910.37,1,3,0,3.0476,0.4133,0,49.319,3,0.2653,39.46,1,0.1569,28.46,0
24702.21,606,7.27,9567.83,84,40,1894.26,0,2,0,1.0132,0.3873,0,8.393,3,0.2459,22.83,0,0.1105,0.0,0
65273.95,418,6.76,40599.68,60,29,15389.34,0,2,1,2.9785,0.622,0,2.149,2,0.1804,20.27,0,0.0749,29.19,0
39093.65,581,3.37,71040.27,24,36,8164.44,0,2,0,2.9422,1.8172,0,4.158,3,0.0605,51.36,1,0.0681,10.02,0
34720.49,670,1.55,41536.92,36,34,2631.83,2,2,1,1.1967,1.1963,0,4.442,1,0.2673,38.12,0,0.0845,13.19,0
32304.05,634,4.41,47819.67,36,24,8366.84,2,1,1,3.4633,1.4803,0,11.101,2,0.3103,27.14,0,0.1148,24.57,0
56653.98,570,6.25,16800.72,60,21,4255.37,2,2,1,0.9725,0.2965,0,20.11,2,0.2988,114.82,0,0.1194,8.68,0
50183.17,643,0.41,41778.21,24,44,4204.18,3,2,1,1.2051,0.8325,0,9.115,3,0.1505,53.64,1,0.0947,11.11,0
54779.78,651,2.61,19888.49,24,35,2756.04,3,2,1,0.6909,0.3631,1,32.461,1,0.1616,64.97,2,0.0965,14.34,0
54126.07,704,14.05,34160.87,48,40,7970.49,0,2,1,1.9186,0.6311,0,20.359,2,0.1985,35.57,1,0.1021,11.87,0
47112.44,582,18.3,45550.4,84,36,6536.81,0,2,1,1.897,0.9668,0,11.316,2,0.2366,18.14,1,0.1041,10.13,0
27771.85,718,5.84,27180.28,48,36,6483.36,0,3,1,3.0363,0.9787,0,16.058,1,0.5237,196.32,0,0.1583,35.63,0
32803.51,541,0.75,56000.0,24,38,7264.35,1,0,1,3.0671,1.7071,0,7.219,2,0.0862,10.0,1,0.0631,23.45,0
39455.5,594,11.41,29544.86,12,34,9884.4,1,3,0,3.186,0.7488,0,16.645,4,0.1574,54.21,1,0.1167,20.53,0
152643.04,792,4.75,39255.9,84,33,6825.18,3,2,1,0.5983,0.2572,1,10.708,3,0.631,36.13,0,0.2087,8.04,0
23345.04,547,10.68,112322.76,48,25,1494.37,1,2,1,1.9229,4.8114,0,3.861,3,0.2022,27.81,1,0.1033,2.02,0
38931.65,580,15.55,45404.54,12,64,7765.31,2,2,1,2.6734,1.1663,0,4.719,1,0.1938,24.96,0,0.0664,22.52,0
51743.13,527,1.06,20189.12,36,48,0.0,0,3,1,0.0936,0.3902,1,6.517,6,0.2829,65.12,2,0.1752,10.83,0
41488.31,565,11.06,24045.2,12,53,21015.47,0,1,1,6.2176,0.5796,0,42.731,2,0.1705,96.43,0,0.1062,36.95,0
88493.4,652,2.09,57960.36,24,50,11630.03,0,2,0,1.7343,0.655,0,20.985,2,0.1011,13.78,0,0.0707,0.0,0
41370.62,703,14.01,64715.7,12,33,18737.56,0,3,0,5.8105,1.5643,0,17.926,0,0.3082,76.57,0,0.092,28.67,0
43088.1,638,0.84,32090.11,120,35,5081.89,0,1,1,1.594,0.7448,0,2.894,1,0.2702,145.29,0,0.084,18.0,0
76729.82,610,3.78,12178.13,36,37,17258.62,1,3,1,2.7372,0.1587,0,4.662,3,0.2169,12.07,1,0.1076,12.82,0
132706.0,528,2.42,17717.98,24,32,3122.38,2,3,0,0.3144,0.1335,0,12.074,1,0.2038,22.69,0,0.075,10.09,0
106311.01,574,0.07,36956.04,60,46,7950.8,2,2,0,0.9809,0.3476,0,4.122,3,0.1236,20.59,1,0.0838,6.76,0
45471.47,500,7.73,47917.97,120,28,0.0,2,1,0,0.2529,1.0538,0,12.665,1,0.1623,10.0,0,0.0651,0.0,0
47703.84,706,0.23,63139.46,48,25,13425.24,0,1,0,3.6948,1.3236,0,46.063,3,0.0518,23.43,0,0.0933,39.57,0
50296.74,712,1.59,8769.86,24,22,34950.02,0,2,0,8.3804,0.1744,0,83.102,2,0.2616,14.75,0,0.1627,41.14,0
53148.74,636,2.81,57899.0,48,33,10895.97,1,1,1,2.7216,1.0894,0,11.645,0,0.1783,136.47,3,0.0768,7.73,0
30759.63,679,10.45,83079.63,60,31,2270.8,3,1,1,1.5341,2.7009,0,50.83,2,0.2378,52.62,0,0.1298,14.06,0
82053.49,718,8.35,6933.96,120,30,0.0,1,2,1,0.0203,0.0845,1,13.841,1,0.3115,72.89,1,0.1109,0.0,0
54920.12,649,3.22,32746.4,12,37,0.0,2,1,1,0.1431,0.5963,1,16.089,0,0.2004,27.45,0,0.0635,10.35,0
47826.21,765,7.76,53774.5,48,24,0.0,3,1,1,0.2698,1.1244,1,2.285,0,0.1575,36.47,0,0.0413,8.92,0
24364.2,547,1.95,13128.94,12,45,4196.75,1,2,0,2.1963,0.5389,0,8.765,0,0.3164,30.67,0,0.0864,6.47,0
50729.22,608,3.34,23751.09,48,24,17697.7,0,2,0,4.2988,0.4682,0,13.443,1,0.3289,28.5,1,0.1149,38.75,0
17304.7,597,3.97,47293.83,12,24,0.0,2,2,1,0.6559,2.733,0,6.306,3,0.1863,123.48,0,0.0938,8.99,0
35599.71,698,1.48,23393.83,36,29,75478.47,2,1,0,25.6001,0.6571,0,13.627,1,0.4522,32.51,1,0.1459,33.08,0
35964.81,510,6.41,25942.56,48,35,8599.75,4,3,1,3.0425,0.7213,0,9.646,1,0.2987,16.8,0,0.0967,32.68,0
57402.74,770,5.53,37931.02,120,46,0.0,2,0,1,0.1586,0.6608,1,8.2,0,0.2852,104.45,0,0.0781,0.0,0
137849.46,690,6.1,15361.67,24,36,0.0,3,3,0,0.0267,0.1114,1,18.244,4,0.0994,20.29,0,0.096,4.73,0
67140.93,797,17.64,16424.33,24,21,0.0,1,1,1,0.0587,0.2446,1,10.312,2,0.2998,25.09,1,0.119,1.73,0
108729.8,636,1.54,44554.05,60,42,4410.5,4,2,0,0.5851,0.4098,0,12.995,2,0.0434,66.73,0,0.0497,0.0,0
69903.2,590,8.53,60889.24,24,42,3114.53,1,0,1,0.7437,0.8711,0,10.865,2,0.275,34.21,0,0.1058,13.39,0
91014.98,699,1.4,42575.67,12,30,0.0,0,0,0,0.1123,0.4678,1,14.884,1,0.2963,26.73,0,0.1005,19.31,0
136137.41,732,0.26,79602.67,48,38,15577.63,1,1,1,1.5134,0.5847,0,13.342,2,0.1272,87.47,1,0.0784,0.16,0
32777.24,575,1.3,43165.22,24,52,6514.28,0,2,0,2.701,1.3169,0,32.853,1,0.0906,114.03,2,0.079,2.64,0
31621.5,460,4.88,109160.1,60,27,4963.11,2,0,1,2.7119,3.4521,0,8.025,2,0.3138,10.71,1,0.1206,13.03,0
70816.41,475,13.42,34295.29,12,47,2625.38,2,1,0,0.5611,0.4843,0,9.657,1,0.2484,52.59,1,0.0916,13.3,0
48921.72,663,10.78,38725.41,12,50,14746.69,3,3,1,3.8072,0.7916,0,5.553,1,0.097,45.95,1,0.0504,22.97,0
55336.87,778,7.92,42705.45,24,38,0.0,2,2,0,0.1852,0.7717,1,8.598,1,0.2035,16.71,1,0.0795,14.07,0
42754.65,522,9.06,21846.11,84,23,0.0,0,1,1,0.1226,0.511,0,23.433,4,0.1727,159.38,0,0.1187,0.0,0
35314.81,615,3.53,19841.99,48,51,0.0,3,0,1,0.1348,0.5619,0,9.94,0,0.4331,45.13,0,0.1166,0.0,0
119541.7,608,3.0,18305.29,24,47,3702.95,1,0,0,0.4085,0.1531,1,34.342,0,0.2059,59.37,0,0.0801,17.13,0
26771.05,812,0.37,22897.31,60,43,16248.65,2,2,1,7.4887,0.8553,0,3.927,2,0.0684,17.4,0,0.0484,27.39,0
71504.51,843,0.72,126246.27,60,36,19644.16,1,3,0,3.7205,1.7656,0,62.031,1,0.5244,24.04,1,0.2043,41.67,0
65403.14,678,3.49,107362.01,48,49,9229.97,1,1,0,2.0875,1.6415,0,26.401,3,0.036,66.37,3,0.0955,0.0,0
20569.05,720,9.07,26551.64,24,27,0.0,1,1,0,0.3098,1.2909,0,13.785,2,0.1481,32.06,0,0.0765,11.86,0
31041.21,718,1.34,25000.57,36,46,0.0,2,3,1,0.1933,0.8054,1,19.969,1,0.2471,47.09,1,0.0999,16.29,0
34047.78,524,17.68,8140.0,120,33,9888.65,0,3,0,3.5426,0.2391,0,5.337,2,0.1882,47.64,1,0.087,28.55,0
66871.04,702,7.27,17218.34,60,21,10760.06,0,2,1,1.9927,0.2575,0,21.746,2,0.2382,32.53,2,0.1207,9.38,0
40059.88,548,14.98,19417.52,36,25,3334.76,2,2,0,1.1153,0.4847,0,14.453,0,0.1484,25.09,0,0.0491,0.0,0
46766.65,624,8.3,24691.27,120,41,3148.75,1,2,0,0.9347,0.528,0,40.359,1,0.4327,36.88,1,0.1633,20.47,0
21988.92,742,2.71,22690.62,24,39,0.0,1,1,1,0.2477,1.0319,0,3.987,2,0.2332,25.02,0,0.0896,0.0,0
176178.23,647,7.96,37782.2,24,41,21583.57,2,1,1,1.5216,0.2145,0,34.629,2,0.176,30.28,0,0.1009,19.86,0
50978.42,739,3.71,54378.1,12,32,22177.19,0,0,0,5.4764,1.0667,0,17.463,2,0.3886,33.37,0,0.1397,39.94,0
64501.93,756,0.1,20474.43,12,39,2047.27,2,1,1,0.4571,0.3174,1,5.915,2,0.3793,72.06,0,0.1278,15.12,0
36412.08,481,3.3,83616.99,36,43,0.0,2,2,0,0.5511,2.2964,0,6.049,2,0.3705,46.6,1,0.1332,7.81,0
34236.75,444,2.29,41137.83,12,62,4130.2,1,0,0,1.736,1.2016,0,3.758,6,0.0665,42.68,0,0.1038,28.81,0
140361.51,744,6.21,58535.11,36,32,17550.07,2,1,0,1.6005,0.417,0,13.87,2,0.1749,15.6,1,0.0908,4.21,0
17082.39,748,1.83,24693.48,12,48,8722.0,1,1,0,6.4739,1.4456,0,25.707,1,0.1599,32.23,2,0.0904,23.08,0
57139.78,663,1.86,46873.09,12,44,30060.24,1,3,1,6.5099,0.8203,0,11.213,1,0.0622,86.41,0,0.0389,23.76,0
25176.67,675,2.26,44125.0,60,38,6325.76,0,1,1,3.4357,1.7526,0,39.823,2,0.3123,88.74,0,0.1393,48.86,1
39232.05,720,0.94,85300.06,48,22,2594.54,4,1,1,1.3154,2.1742,0,56.851,4,0.147,19.29,0,0.1401,16.41,0
34511.51,718,2.92,50224.11,84,52,4333.36,1,3,1,1.856,1.4553,0,4.121,1,0.1511,10.0,0,0.0552,0.0,0
28501.51,612,4.41,57234.41,48,39,3738.15,3,2,0,2.0558,2.0081,0,4.844,2,0.0346,22.7,1,0.0482,0.0,0
49985.74,726,5.58,23298.47,120,30,19809.67,1,1,1,4.8675,0.4661,0,8.069,3,0.3278,23.04,1,0.1382,28.15,0
12000.0,608,21.15,71492.66,48,27,41533.58,0,2,1,42.9634,5.9577,0,39.551,4,0.2213,98.18,0,0.1443,30.53,0
41211.86,661,0.91,14335.58,24,39,0.0,2,2,1,0.0835,0.3479,1,12.885,2,0.057,43.38,0,0.053,2.1,0
46645.91,658,0.55,22641.14,12,26,4480.59,2,0,1,1.2692,0.4854,0,8.812,2,0.7057,26.83,1,0.2193,11.0,0
23211.38,562,0.24,39452.23,48,30,10077.95,3,2,0,5.6181,1.6997,0,11.25,2,0.3241,20.63,2,0.1334,32.12,0
112675.84,573,3.68,15533.29,36,30,2024.23,2,0,1,0.2487,0.1379,1,4.778,2,0.1273,41.91,2,0.0788,0.0,0
35349.8,841,13.72,18032.55,48,37,0.0,2,1,1,0.1224,0.5101,1,1.734,1,0.4283,41.01,0,0.1225,14.67,0
43018.42,559,5.4,18038.4,120,43,0.0,0,2,1,0.1006,0.4193,1,7.124,1,0.0776,21.76,0,0.0393,3.27,0
35393.36,673,9.29,42029.7,12,33,0.0,0,2,0,0.285,1.1875,0,11.479,0,0.0657,31.46,1,0.0335,0.0,0
46870.26,692,0.34,29634.07,36,34,7033.83,1,1,1,1.9526,0.6323,0,39.771,1,0.3072,32.2,3,0.1464,14.05,0
100657.53,635,2.57,61477.46,12,38,16265.34,1,1,0,2.0857,0.6108,0,21.598,1,0.2519,50.87,0,0.095,3.14,0
191024.83,700,4.01,111567.35,84,28,15223.55,2,0,0,1.0965,0.584,0,62.098,0,0.2245,38.66,0,0.1079,9.88,0
73872.92,669,10.52,39174.62,48,30,5054.93,2,2,0,0.9484,0.5303,0,10.526,2,0.1261,15.64,1,0.0758,4.58,0
89178.62,561,2.8,23565.51,12,31,0.0,0,2,1,0.0634,0.2643,1,9.092,2,0.132,30.9,1,0.0761,0.0,0
125999.74,688,7.34,41748.4,84,40,2962.36,3,2,0,0.3617,0.3313,1,13.254,2,0.1527,36.36,0,0.0772,8.74,0
56211.64,590,7.08,18357.47,12,54,0.0,1,1,0,0.0784,0.3266,0,26.18,0,0.3728,20.02,1,0.1225,12.99,0
116266.24,796,0.98,31527.59,84,23,2593.41,2,0,1,0.3327,0.2712,1,25.729,5,0.1117,83.46,1,0.1269,6.32,0
75797.5,678,12.84,162830.27,120,39,15268.8,2,1,1,2.9329,2.1482,0,56.572,4,0.2219,53.18,2,0.1736,0.59,0
53060.77,576,10.18,28795.88,48,34,0.0,0,2,0,0.1302,0.5427,1,18.231,1,0.0429,32.41,0,0.0399,12.98,0
59437.91,670,10.71,40003.53,60,35,9443.57,1,1,1,2.0681,0.673,0,18.772,0,0.3675,86.84,0,0.1075,13.16,0
18001.69,556,0.55,29584.57,12,31,0.0,0,2,1,0.3944,1.6434,0,5.498,1,0.3983,81.44,1,0.1256,0.0,0
57564.74,663,4.22,25179.15,60,49,4196.2,0,2,1,0.9797,0.4374,0,8.212,0,0.291,21.51,0,0.0796,7.63,0
20971.9,619,1.9,44917.66,24,21,3398.63,0,2,0,2.4587,2.1418,0,3.409,2,0.241,23.3,0,0.0911,13.68,0
20052.36,565,2.69,14384.54,36,24,8068.59,0,0,0,5.0007,0.7173,0,11.963,4,0.11,43.85,0,0.0935,26.96,0
54506.94,564,12.65,29495.07,48,48,15886.48,2,2,1,3.6274,0.5411,0,28.27,0,0.3747,58.75,1,0.1247,27.2,0
26562.53,850,8.07,13597.74,84,49,0.0,1,3,1,0.1229,0.5119,1,13.565,0,0.04,54.2,2,0.0363,0.0,0
48829.38,648,1.67,89671.48,84,56,8494.73,1,2,0,2.5284,1.8364,0,20.879,4,0.2863,41.11,2,0.16,15.06,0
52898.96,601,1.78,62422.73,120,40,2472.18,0,2,1,0.844,1.18,0,8.796,1,0.3265,54.92,0,0.1029,19.86,0
54213.07,585,10.95,19944.1,84,42,34405.03,1,1,1,7.7038,0.3679,0,20.284,1,0.1496,102.67,1,0.0758,18.36,0
29814.0,682,18.15,9835.07,12,21,6982.69,2,1,0,2.8897,0.3299,0,29.22,1,0.0322,16.69,1,0.0539,0.43,0
80360.28,582,4.37,45194.91,60,37,0.0,3,1,1,0.135,0.5624,0,15.733,1,0.0847,18.09,0,0.0483,0.0,0
46672.98,541,0.66,31939.03,24,43,0.0,1,2,0,0.1642,0.6843,0,4.235,2,0.1061,32.67,0,0.058,2.93,0
62479.37,637,15.5,141273.15,120,31,1979.24,2,1,0,0.9228,2.2611,0,19.185,1,0.3452,17.12,2,0.1313,17.43,0
25386.13,636,0.96,81726.02,120,35,7713.14,3,2,1,4.4186,3.2193,0,12.724,3,0.1457,12.54,0,0.089,25.27,0
44441.09,602,5.23,49654.63,36,50,6784.65,1,0,1,2.1001,1.1173,0,2.551,3,0.3481,62.35,2,0.1462,10.24,0
89635.97,559,6.57,23310.17,12,53,0.0,0,3,1,0.0624,0.2601,1,9.736,1,0.1216,18.18,1,0.06,0.8,0
83583.19,604,2.01,27721.5,120,39,0.0,1,3,1,0.0796,0.3317,1,24.442,4,0.0937,21.27,0,0.0998,11.05,0
31618.23,597,12.19,39989.44,36,36,2799.86,1,2,1,1.3662,1.2648,0,15.401,1,0.1296,35.46,1,0.0667,0.0,0
36313.43,585,0.68,41389.04,84,45,7840.82,2,1,1,2.8646,1.1398,0,12.722,4,0.1244,49.14,0,0.0977,0.0,0
28459.07,664,3.01,20744.09,12,32,0.0,0,3,1,0.1749,0.7289,1,6.637,1,0.14,45.55,0,0.0545,4.69,0
34165.54,840,7.63,13539.42,24,48,6745.18,0,3,1,2.4642,0.3963,0,59.669,2,0.1393,44.14,0,0.1126,10.23,0
22708.91,759,2.23,115075.94,36,31,16432.54,1,2,0,9.8996,5.0674,0,53.109,2,0.0138,20.14,0,0.0757,30.94,0
45433.42,814,4.77,33590.82,12,45,7263.68,0,3,0,2.0959,0.7393,0,65.395,2,0.131,43.24,0,0.1153,19.18,0
69440.54,588,0.34,43292.0,48,36,6416.4,1,2,1,1.2584,0.6234,0,2.647,0,0.1603,17.87,0,0.0423,0.0,0
31831.8,790,2.09,18819.84,120,30,0.0,2,1,0,0.1419,0.5912,1,4.732,2,0.5317,158.59,0,0.1649,5.01,0
46637.8,660,3.22,79859.83,24,40,0.0,0,3,0,0.411,1.7123,0,19.151,1,0.0759,30.14,2,0.0639,7.45,0
43422.19,728,9.49,64605.3,36,32,0.0,0,3,0,0.3571,1.4878,1,25.08,1,0.1327,28.87,0,0.0681,0.0,0
87580.64,681,4.22,34177.04,12,47,0.0,3,3,0,0.0937,0.3902,1,15.326,1,0.3652,33.72,0,0.1181,12.39,0
35018.24,609,5.57,37668.27,60,26,3912.93,1,3,1,1.599,1.0757,0,7.706,2,0.2927,106.81,0,0.1076,15.68,0
35725.9,704,5.47,39546.77,36,39,0.0,1,0,0,0.2657,1.1069,0,5.651,5,0.5139,13.23,0,0.2032,0.69,0
30782.09,683,0.06,35025.08,48,28,9119.05,2,3,1,3.828,1.1378,0,4.561,1,0.3608,13.75,0,0.108,36.66,0
26222.41,480,4.47,47223.11,48,50,0.0,0,2,0,0.4322,1.8009,0,5.026,1,0.2822,27.52,0,0.0887,9.54,0
65581.69,628,7.1,41972.96,60,44,12536.66,2,0,0,2.4475,0.64,0,9.362,3,0.1497,101.07,0,0.0872,3.1,0
45510.08,718,7.44,29309.39,84,36,12871.89,2,2,1,3.5486,0.644,0,4.729,4,0.4112,107.36,1,0.1702,43.46,0
50521.05,664,5.28,15373.86,120,36,13668.79,0,1,1,3.3197,0.3043,0,8.32,0,0.1301,33.19,1,0.047,33.97,0
98819.74,682,3.49,32322.85,84,55,0.0,1,1,1,0.0785,0.3271,1,7.606,2,0.0978,48.71,0,0.0588,0.0,0
101991.46,572,1.07,53512.4,84,45,0.0,3,1,1,0.1259,0.5247,0,16.487,0,0.2935,18.65,1,0.0946,5.46,0
19822.46,663,5.3,50863.6,12,28,18243.25,2,3,1,11.6598,2.566,0,4.631,2,0.1056,48.28,0,0.0583,18.23,0
70004.1,631,4.89,77116.24,12,47,10992.4,3,2,1,2.1487,1.1016,0,54.849,1,0.2993,45.61,0,0.1345,5.16,0
55498.2,621,1.87,82607.19,48,30,9723.88,1,3,0,2.4598,1.4885,0,4.45,1,0.3738,42.04,1,0.1187,1.52,0
38029.79,578,15.24,51847.18,12,38,0.0,2,0,0,0.3272,1.3633,0,7.945,5,0.0158,12.51,0,0.0806,0.0,0
58701.82,722,15.24,37117.27,84,21,10088.4,1,3,1,2.2141,0.6323,0,4.105,2,0.1386,54.09,0,0.0661,8.21,0
18967.63,671,3.99,41080.03,120,45,0.0,1,1,1,0.5198,2.1658,0,36.687,1,0.1186,36.89,0,0.0742,13.9,0
109584.73,662,2.55,22621.54,60,29,0.0,4,1,0,0.0495,0.2064,1,4.882,1,0.2886,39.97,0,0.0902,6.94,0
65070.02,824,4.68,55244.83,48,34,6955.18,2,3,1,1.4864,0.849,1,3.308,1,0.0811,40.22,1,0.0445,2.73,0
